country_key,country,region_key,region,year,month_number,month,weekdays,public_holidays_on_weekdays,business_days
us,United States,mo,Missouri,2026,7,July,23,1,22
us,United States,mo,Missouri,2026,8,August,21,0,21
us,United States,mo,Missouri,2026,9,September,22,1,21
us,United States,mo,Missouri,2026,10,October,22,1,21
us,United States,mo,Missouri,2026,11,November,21,2,19
us,United States,mo,Missouri,2026,12,December,23,1,22
us,United States,mt,Montana,2026,1,January,22,2,20
us,United States,mt,Montana,2026,2,February,20,1,19
us,United States,mt,Montana,2026,3,March,22,0,22
us,United States,mt,Montana,2026,4,April,22,0,22
us,United States,mt,Montana,2026,5,May,21,1,20
us,United States,mt,Montana,2026,6,June,22,1,21
us,United States,mt,Montana,2026,7,July,23,1,22
us,United States,mt,Montana,2026,8,August,21,0,21
us,United States,mt,Montana,2026,9,September,22,1,21
us,United States,mt,Montana,2026,10,October,22,1,21
us,United States,mt,Montana,2026,11,November,21,3,18
us,United States,mt,Montana,2026,12,December,23,3,20
us,United States,ne,Nebraska,2026,1,January,22,2,20
us,United States,ne,Nebraska,2026,2,February,20,1,19
us,United States,ne,Nebraska,2026,3,March,22,0,22
us,United States,ne,Nebraska,2026,4,April,22,1,21
us,United States,ne,Nebraska,2026,5,May,21,1,20
us,United States,ne,Nebraska,2026,6,June,22,1,21
us,United States,ne,Nebraska,2026,7,July,23,1,22
us,United States,ne,Nebraska,2026,8,August,21,0,21
us,United States,ne,Nebraska,2026,9,September,22,1,21
us,United States,ne,Nebraska,2026,10,October,22,1,21
us,United States,ne,Nebraska,2026,11,November,21,2,19
us,United States,ne,Nebraska,2026,12,December,23,1,22
us,United States,nv,Nevada,2026,1,January,22,2,20
us,United States,nv,Nevada,2026,2,February,20,1,19
us,United States,nv,Nevada,2026,3,March,22,0,22
us,United States,nv,Nevada,2026,4,April,22,0,22
us,United States,nv,Nevada,2026,5,May,21,1,20
us,United States,nv,Nevada,2026,6,June,22,1,21
us,United States,nv,Nevada,2026,7,July,23,1,22
us,United States,nv,Nevada,2026,8,August,21,0,21
us,United States,nv,Nevada,2026,9,September,22,1,21
us,United States,nv,Nevada,2026,10,October,22,1,21
us,United States,nv,Nevada,2026,11,November,21,3,18
us,United States,nv,Nevada,2026,12,December,23,1,22
us,United States,nh,New Hampshire,2026,1,January,22,2,20
us,United States,nh,New Hampshire,2026,2,February,20,1,19
us,United States,nh,New Hampshire,2026,3,March,22,0,22
us,United States,nh,New Hampshire,2026,4,April,22,0,22
us,United States,nh,New Hampshire,2026,5,May,21,1,20
us,United States,nh,New Hampshire,2026,6,June,22,1,21
us,United States,nh,New Hampshire,2026,7,July,23,1,22
us,United States,nh,New Hampshire,2026,8,August,21,0,21
us,United States,nh,New Hampshire,2026,9,September,22,1,21
us,United States,nh,New Hampshire,2026,10,October,22,0,22
us,United States,nh,New Hampshire,2026,11,November,21,4,17
us,United States,nh,New Hampshire,2026,12,December,23,1,22
us,United States,nj,New Jersey,2026,1,January,22,2,20
us,United States,nj,New Jersey,2026,2,February,20,2,18
us,United States,nj,New Jersey,2026,3,March,22,0,22
us,United States,nj,New Jersey,2026,4,April,22,1,21
us,United States,nj,New Jersey,2026,5,May,21,1,20
us,United States,nj,New Jersey,2026,6,June,22,1,21
us,United States,nj,New Jersey,2026,7,July,23,1,22
us,United States,nj,New Jersey,2026,8,August,21,0,21
us,United States,nj,New Jersey,2026,9,September,22,1,21
us,United States,nj,New Jersey,2026,10,October,22,1,21
us,United States,nj,New Jersey,2026,11,November,21,3,18
us,United States,nj,New Jersey,2026,12,December,23,1,22
us,United States,nm,New Mexico,2026,1,January,22,2,20
us,United States,nm,New Mexico,2026,2,February,20,1,19
us,United States,nm,New Mexico,2026,3,March,22,0,22
us,United States,nm,New Mexico,2026,4,April,22,0,22
us,United States,nm,New Mexico,2026,5,May,21,1,20
us,United States,nm,New Mexico,2026,6,June,22,1,21
us,United States,nm,New Mexico,2026,7,July,23,1,22
us,United States,nm,New Mexico,2026,8,August,21,0,21
us,United States,nm,New Mexico,2026,9,September,22,1,21
us,United States,nm,New Mexico,2026,10,October,22,1,21
us,United States,nm,New Mexico,2026,11,November,21,3,18
us,United States,nm,New Mexico,2026,12,December,23,1,22
us,United States,ny,New York,2026,1,January,22,2,20
us,United States,ny,New York,2026,2,February,20,2,18
us,United States,ny,New York,2026,3,March,22,0,22
us,United States,ny,New York,2026,4,April,22,0,22
us,United States,ny,New York,2026,5,May,21,1,20
us,United States,ny,New York,2026,6,June,22,1,21
us,United States,ny,New York,2026,7,July,23,1,22
us,United States,ny,New York,2026,8,August,21,0,21
us,United States,ny,New York,2026,9,September,22,1,21
us,United States,ny,New York,2026,10,October,22,1,21
us,United States,ny,New York,2026,11,November,21,3,18
us,United States,ny,New York,2026,12,December,23,1,22
us,United States,nc,North Carolina,2026,1,January,22,2,20
us,United States,nc,North Carolina,2026,2,February,20,0,20
us,United States,nc,North Carolina,2026,3,March,22,0,22
us,United States,nc,North Carolina,2026,4,April,22,1,21
us,United States,nc,North Carolina,2026,5,May,21,1,20
us,United States,nc,North Carolina,2026,6,June,22,1,21
us,United States,nc,North Carolina,2026,7,July,23,1,22
us,United States,nc,North Carolina,2026,8,August,21,0,21
us,United States,nc,North Carolina,2026,9,September,22,1,21
us,United States,nc,North Carolina,2026,10,October,22,0,22
us,United States,nc,North Carolina,2026,11,November,21,3,18
us,United States,nc,North Carolina,2026,12,December,23,2,21
us,United States,nd,North Dakota,2026,1,January,22,2,20
us,United States,nd,North Dakota,2026,2,February,20,1,19
us,United States,nd,North Dakota,2026,3,March,22,0,22
us,United States,nd,North Dakota,2026,4,April,22,0,22
us,United States,nd,North Dakota,2026,5,May,21,1,20
us,United States,nd,North Dakota,2026,6,June,22,1,21
us,United States,nd,North Dakota,2026,7,July,23,1,22
us,United States,nd,North Dakota,2026,8,August,21,0,21
us,United States,nd,North Dakota,2026,9,September,22,1,21
us,United States,nd,North Dakota,2026,10,October,22,1,21
us,United States,nd,North Dakota,2026,11,November,21,2,19
us,United States,nd,North Dakota,2026,12,December,23,1,22
us,United States,oh,Ohio,2026,1,January,22,2,20
us,United States,oh,Ohio,2026,2,February,20,1,19
us,United States,oh,Ohio,2026,3,March,22,0,22
us,United States,oh,Ohio,2026,4,April,22,0,22
us,United States,oh,Ohio,2026,5,May,21,1,20
us,United States,oh,Ohio,2026,6,June,22,1,21
us,United States,oh,Ohio,2026,7,July,23,1,22
us,United States,oh,Ohio,2026,8,August,21,0,21
us,United States,oh,Ohio,2026,9,September,22,1,21
us,United States,oh,Ohio,2026,10,October,22,1,21
us,United States,oh,Ohio,2026,11,November,21,2,19
us,United States,oh,Ohio,2026,12,December,23,1,22
us,United States,ok,Oklahoma,2026,1,January,22,2,20
us,United States,ok,Oklahoma,2026,2,February,20,1,19
us,United States,ok,Oklahoma,2026,3,March,22,0,22
us,United States,ok,Oklahoma,2026,4,April,22,0,22
us,United States,ok,Oklahoma,2026,5,May,21,1,20
us,United States,ok,Oklahoma,2026,6,June,22,1,21
us,United States,ok,Oklahoma,2026,7,July,23,1,22
us,United States,ok,Oklahoma,2026,8,August,21,0,21
us,United States,ok,Oklahoma,2026,9,September,22,1,21
us,United States,ok,Oklahoma,2026,10,October,22,1,21
us,United States,ok,Oklahoma,2026,11,November,21,3,18
us,United States,ok,Oklahoma,2026,12,December,23,1,22
us,United States,or,Oregon,2026,1,January,22,2,20
us,United States,or,Oregon,2026,2,February,20,1,19
us,United States,or,Oregon,2026,3,March,22,0,22
us,United States,or,Oregon,2026,4,April,22,0,22
us,United States,or,Oregon,2026,5,May,21,1,20
us,United States,or,Oregon,2026,6,June,22,1,21
us,United States,or,Oregon,2026,7,July,23,1,22
us,United States,or,Oregon,2026,8,August,21,0,21
us,United States,or,Oregon,2026,9,September,22,1,21
us,United States,or,Oregon,2026,10,October,22,1,21
us,United States,or,Oregon,2026,11,November,21,2,19
us,United States,or,Oregon,2026,12,December,23,1,22
us,United States,pa,Pennsylvania,2026,1,January,22,2,20
us,United States,pa,Pennsylvania,2026,2,February,20,1,19
us,United States,pa,Pennsylvania,2026,3,March,22,0,22
us,United States,pa,Pennsylvania,2026,4,April,22,0,22
us,United States,pa,Pennsylvania,2026,5,May,21,1,20
us,United States,pa,Pennsylvania,2026,6,June,22,1,21
us,United States,pa,Pennsylvania,2026,7,July,23,1,22
us,United States,pa,Pennsylvania,2026,8,August,21,0,21
us,United States,pa,Pennsylvania,2026,9,September,22,1,21
us,United States,pa,Pennsylvania,2026,10,October,22,1,21
us,United States,pa,Pennsylvania,2026,11,November,21,2,19
us,United States,pa,Pennsylvania,2026,12,December,23,1,22
us,United States,ri,Rhode Island,2026,1,January,22,2,20
us,United States,ri,Rhode Island,2026,2,February,20,1,19
us,United States,ri,Rhode Island,2026,3,March,22,0,22
us,United States,ri,Rhode Island,2026,4,April,22,0,22
us,United States,ri,Rhode Island,2026,5,May,21,1,20
us,United States,ri,Rhode Island,2026,6,June,22,1,21
us,United States,ri,Rhode Island,2026,7,July,23,1,22
us,United States,ri,Rhode Island,2026,8,August,21,1,20
us,United States,ri,Rhode Island,2026,9,September,22,1,21
us,United States,ri,Rhode Island,2026,10,October,22,1,21
us,United States,ri,Rhode Island,2026,11,November,21,2,19
us,United States,ri,Rhode Island,2026,12,December,23,1,22
us,United States,sc,South Carolina,2026,1,January,22,2,20
us,United States,sc,South Carolina,2026,2,February,20,1,19
us,United States,sc,South Carolina,2026,3,March,22,0,22
us,United States,sc,South Carolina,2026,4,April,22,0,22
us,United States,sc,South Carolina,2026,5,May,21,1,20
us,United States,sc,South Carolina,2026,6,June,22,1,21
us,United States,sc,South Carolina,2026,7,July,23,1,22
us,United States,sc,South Carolina,2026,8,August,21,0,21
us,United States,sc,South Carolina,2026,9,September,22,1,21
us,United States,sc,South Carolina,2026,10,October,22,1,21
us,United States,sc,South Carolina,2026,11,November,21,2,19
us,United States,sc,South Carolina,2026,12,December,23,1,22
us,United States,sd,South Dakota,2026,1,January,22,2,20
us,United States,sd,South Dakota,2026,2,February,20,1,19
us,United States,sd,South Dakota,2026,3,March,22,0,22
us,United States,sd,South Dakota,2026,4,April,22,0,22
us,United States,sd,South Dakota,2026,5,May,21,1,20
us,United States,sd,South Dakota,2026,6,June,22,1,21
us,United States,sd,South Dakota,2026,7,July,23,1,22
us,United States,sd,South Dakota,2026,8,August,21,0,21
us,United States,sd,South Dakota,2026,9,September,22,1,21
us,United States,sd,South Dakota,2026,10,October,22,1,21
us,United States,sd,South Dakota,2026,11,November,21,2,19
us,United States,sd,South Dakota,2026,12,December,23,1,22
us,United States,tn,Tennessee,2026,1,January,22,2,20
us,United States,tn,Tennessee,2026,2,February,20,1,19
us,United States,tn,Tennessee,2026,3,March,22,0,22
us,United States,tn,Tennessee,2026,4,April,22,1,21
us,United States,tn,Tennessee,2026,5,May,21,1,20
us,United States,tn,Tennessee,2026,6,June,22,1,21
us,United States,tn,Tennessee,2026,7,July,23,1,22
us,United States,tn,Tennessee,2026,8,August,21,0,21
us,United States,tn,Tennessee,2026,9,September,22,1,21
us,United States,tn,Tennessee,2026,10,October,22,1,21
us,United States,tn,Tennessee,2026,11,November,21,2,19
us,United States,tn,Tennessee,2026,12,December,23,2,21
us,United States,tx,Texas,2026,1,January,22,2,20
us,United States,tx,Texas,2026,2,February,20,1,19
us,United States,tx,Texas,2026,3,March,22,0,22
us,United States,tx,Texas,2026,4,April,22,0,22
us,United States,tx,Texas,2026,5,May,21,1,20
us,United States,tx,Texas,2026,6,June,22,1,21
us,United States,tx,Texas,2026,7,July,23,1,22
us,United States,tx,Texas,2026,8,August,21,0,21
us,United States,tx,Texas,2026,9,September,22,1,21
us,United States,tx,Texas,2026,10,October,22,1,21
us,United States,tx,Texas,2026,11,November,21,3,18
us,United States,tx,Texas,2026,12,December,23,2,21
us,United States,ut,Utah,2026,1,January,22,2,20
us,United States,ut,Utah,2026,2,February,20,1,19
us,United States,ut,Utah,2026,3,March,22,0,22
us,United States,ut,Utah,2026,4,April,22,0,22
us,United States,ut,Utah,2026,5,May,21,1,20
us,United States,ut,Utah,2026,6,June,22,1,21
us,United States,ut,Utah,2026,7,July,23,2,21
us,United States,ut,Utah,2026,8,August,21,0,21
us,United States,ut,Utah,2026,9,September,22,1,21
us,United States,ut,Utah,2026,10,October,22,1,21
us,United States,ut,Utah,2026,11,November,21,2,19
us,United States,ut,Utah,2026,12,December,23,1,22
us,United States,vt,Vermont,2026,1,January,22,2,20
us,United States,vt,Vermont,2026,2,February,20,1,19
us,United States,vt,Vermont,2026,3,March,22,1,21
us,United States,vt,Vermont,2026,4,April,22,0,22
us,United States,vt,Vermont,2026,5,May,21,1,20
us,United States,vt,Vermont,2026,6,June,22,1,21
us,United States,vt,Vermont,2026,7,July,23,1,22
us,United States,vt,Vermont,2026,8,August,21,1,20
us,United States,vt,Vermont,2026,9,September,22,1,21
us,United States,vt,Vermont,2026,10,October,22,1,21
us,United States,vt,Vermont,2026,11,November,21,2,19
us,United States,vt,Vermont,2026,12,December,23,1,22
us,United States,va,Virginia,2026,1,January,22,2,20
us,United States,va,Virginia,2026,2,February,20,1,19
us,United States,va,Virginia,2026,3,March,22,0,22
us,United States,va,Virginia,2026,4,April,22,0,22
us,United States,va,Virginia,2026,5,May,21,1,20
us,United States,va,Virginia,2026,6,June,22,1,21
us,United States,va,Virginia,2026,7,July,23,1,22
us,United States,va,Virginia,2026,8,August,21,0,21
us,United States,va,Virginia,2026,9,September,22,1,21
us,United States,va,Virginia,2026,10,October,22,1,21
us,United States,va,Virginia,2026,11,November,21,3,18
us,United States,va,Virginia,2026,12,December,23,1,22
us,United States,wa,Washington,2026,1,January,22,2,20
us,United States,wa,Washington,2026,2,February,20,1,19
us,United States,wa,Washington,2026,3,March,22,0,22
us,United States,wa,Washington,2026,4,April,22,0,22
us,United States,wa,Washington,2026,5,May,21,1,20
us,United States,wa,Washington,2026,6,June,22,1,21
us,United States,wa,Washington,2026,7,July,23,1,22
us,United States,wa,Washington,2026,8,August,21,0,21
us,United States,wa,Washington,2026,9,September,22,1,21
us,United States,wa,Washington,2026,10,October,22,1,21
us,United States,wa,Washington,2026,11,November,21,2,19
us,United States,wa,Washington,2026,12,December,23,1,22
us,United States,wv,West Virginia,2026,1,January,22,2,20
us,United States,wv,West Virginia,2026,2,February,20,1,19
us,United States,wv,West Virginia,2026,3,March,22,0,22
us,United States,wv,West Virginia,2026,4,April,22,0,22
us,United States,wv,West Virginia,2026,5,May,21,1,20
us,United States,wv,West Virginia,2026,6,June,22,1,21
us,United States,wv,West Virginia,2026,7,July,23,1,22
us,United States,wv,West Virginia,2026,8,August,21,0,21
us,United States,wv,West Virginia,2026,9,September,22,1,21
us,United States,wv,West Virginia,2026,10,October,22,1,21
us,United States,wv,West Virginia,2026,11,November,21,3,18
us,United States,wv,West Virginia,2026,12,December,23,1,22
us,United States,wi,Wisconsin,2026,1,January,22,2,20
us,United States,wi,Wisconsin,2026,2,February,20,1,19
us,United States,wi,Wisconsin,2026,3,March,22,0,22
us,United States,wi,Wisconsin,2026,4,April,22,0,22
us,United States,wi,Wisconsin,2026,5,May,21,1,20
us,United States,wi,Wisconsin,2026,6,June,22,1,21
us,United States,wi,Wisconsin,2026,7,July,23,1,22
us,United States,wi,Wisconsin,2026,8,August,21,0,21
us,United States,wi,Wisconsin,2026,9,September,22,2,20
us,United States,wi,Wisconsin,2026,10,October,22,1,21
us,United States,wi,Wisconsin,2026,11,November,21,3,18
us,United States,wi,Wisconsin,2026,12,December,23,1,22
us,United States,wy,Wyoming,2026,1,January,22,2,20
us,United States,wy,Wyoming,2026,2,February,20,1,19
us,United States,wy,Wyoming,2026,3,March,22,0,22
us,United States,wy,Wyoming,2026,4,April,22,0,22
us,United States,wy,Wyoming,2026,5,May,21,1,20
us,United States,wy,Wyoming,2026,6,June,22,1,21
us,United States,wy,Wyoming,2026,7,July,23,1,22
us,United States,wy,Wyoming,2026,8,August,21,0,21
us,United States,wy,Wyoming,2026,9,September,22,1,21
us,United States,wy,Wyoming,2026,10,October,22,1,21
us,United States,wy,Wyoming,2026,11,November,21,2,19
us,United States,wy,Wyoming,2026,12,December,23,1,22
uk,United Kingdom,england,England and Wales,2026,1,January,22,1,21
uk,United Kingdom,england,England and Wales,2026,2,February,20,0,20
uk,United Kingdom,england,England and Wales,2026,3,March,22,0,22
uk,United Kingdom,england,England and Wales,2026,4,April,22,2,20
uk,United Kingdom,england,England and Wales,2026,5,May,21,2,19
uk,United Kingdom,england,England and Wales,2026,6,June,22,0,22
uk,United Kingdom,england,England and Wales,2026,7,July,23,0,23
uk,United Kingdom,england,England and Wales,2026,8,August,21,1,20
uk,United Kingdom,england,England and Wales,2026,9,September,22,0,22
uk,United Kingdom,england,England and Wales,2026,10,October,22,0,22
uk,United Kingdom,england,England and Wales,2026,11,November,21,0,21
uk,United Kingdom,england,England and Wales,2026,12,December,23,2,21
uk,United Kingdom,scotland,Scotland,2026,1,January,22,2,20
uk,United Kingdom,scotland,Scotland,2026,2,February,20,0,20
uk,United Kingdom,scotland,Scotland,2026,3,March,22,0,22
uk,United Kingdom,scotland,Scotland,2026,4,April,22,1,21
uk,United Kingdom,scotland,Scotland,2026,5,May,21,2,19
uk,United Kingdom,scotland,Scotland,2026,6,June,22,1,21
uk,United Kingdom,scotland,Scotland,2026,7,July,23,0,23
uk,United Kingdom,scotland,Scotland,2026,8,August,21,1,20
uk,United Kingdom,scotland,Scotland,2026,9,September,22,0,22
uk,United Kingdom,scotland,Scotland,2026,10,October,22,0,22
uk,United Kingdom,scotland,Scotland,2026,11,November,21,1,20
uk,United Kingdom,scotland,Scotland,2026,12,December,23,2,21
uk,United Kingdom,ni,Northern Ireland,2026,1,January,22,1,21
uk,United Kingdom,ni,Northern Ireland,2026,2,February,20,0,20
uk,United Kingdom,ni,Northern Ireland,2026,3,March,22,1,21
uk,United Kingdom,ni,Northern Ireland,2026,4,April,22,2,20
uk,United Kingdom,ni,Northern Ireland,2026,5,May,21,2,19
uk,United Kingdom,ni,Northern Ireland,2026,6,June,22,0,22
uk,United Kingdom,ni,Northern Ireland,2026,7,July,23,1,22
uk,United Kingdom,ni,Northern Ireland,2026,8,August,21,1,20
uk,United Kingdom,ni,Northern Ireland,2026,9,September,22,0,22
uk,United Kingdom,ni,Northern Ireland,2026,10,October,22,0,22
uk,United Kingdom,ni,Northern Ireland,2026,11,November,21,0,21
uk,United Kingdom,ni,Northern Ireland,2026,12,December,23,2,21
au,Australia,act,Australian Capital Territory,2026,1,January,22,2,20
au,Australia,act,Australian Capital Territory,2026,2,February,20,0,20
au,Australia,act,Australian Capital Territory,2026,3,March,22,1,21
au,Australia,act,Australian Capital Territory,2026,4,April,22,3,19
au,Australia,act,Australian Capital Territory,2026,5,May,21,0,21
au,Australia,act,Australian Capital Territory,2026,6,June,22,2,20
au,Australia,act,Australian Capital Territory,2026,7,July,23,0,23
au,Australia,act,Australian Capital Territory,2026,8,August,21,0,21
au,Australia,act,Australian Capital Territory,2026,9,September,22,0,22
au,Australia,act,Australian Capital Territory,2026,10,October,22,1,21
au,Australia,act,Australian Capital Territory,2026,11,November,21,0,21
au,Australia,act,Australian Capital Territory,2026,12,December,23,2,21
au,Australia,nsw,New South Wales,2026,1,January,22,2,20
au,Australia,nsw,New South Wales,2026,2,February,20,0,20
au,Australia,nsw,New South Wales,2026,3,March,22,0,22
au,Australia,nsw,New South Wales,2026,4,April,22,3,19
au,Australia,nsw,New South Wales,2026,5,May,21,0,21
au,Australia,nsw,New South Wales,2026,6,June,22,1,21
au,Australia,nsw,New South Wales,2026,7,July,23,0,23
au,Australia,nsw,New South Wales,2026,8,August,21,0,21
au,Australia,nsw,New South Wales,2026,9,September,22,0,22
au,Australia,nsw,New South Wales,2026,10,October,22,1,21
au,Australia,nsw,New South Wales,2026,11,November,21,0,21
au,Australia,nsw,New South Wales,2026,12,December,23,2,21
au,Australia,nt,Northern Territory,2026,1,January,22,2,20
au,Australia,nt,Northern Territory,2026,2,February,20,0,20
au,Australia,nt,Northern Territory,2026,3,March,22,0,22
au,Australia,nt,Northern Territory,2026,4,April,22,2,20
au,Australia,nt,Northern Territory,2026,5,May,21,1,20
au,Australia,nt,Northern Territory,2026,6,June,22,1,21
au,Australia,nt,Northern Territory,2026,7,July,23,0,23
au,Australia,nt,Northern Territory,2026,8,August,21,1,20
au,Australia,nt,Northern Territory,2026,9,September,22,0,22
au,Australia,nt,Northern Territory,2026,10,October,22,0,22
au,Australia,nt,Northern Territory,2026,11,November,21,0,21
au,Australia,nt,Northern Territory,2026,12,December,23,4,19
au,Australia,qld,Queensland,2026,1,January,22,2,20
au,Australia,qld,Queensland,2026,2,February,20,0,20
au,Australia,qld,Queensland,2026,3,March,22,0,22
au,Australia,qld,Queensland,2026,4,April,22,2,20
au,Australia,qld,Queensland,2026,5,May,21,1,20
au,Australia,qld,Queensland,2026,6,June,22,0,22
au,Australia,qld,Queensland,2026,7,July,23,0,23
au,Australia,qld,Queensland,2026,8,August,21,0,21
au,Australia,qld,Queensland,2026,9,September,22,0,22
au,Australia,qld,Queensland,2026,10,October,22,1,21
au,Australia,qld,Queensland,2026,11,November,21,0,21
au,Australia,qld,Queensland,2026,12,December,23,3,20
au,Australia,sa,South Australia,2026,1,January,22,2,20
au,Australia,sa,South Australia,2026,2,February,20,0,20
au,Australia,sa,South Australia,2026,3,March,22,1,21
au,Australia,sa,South Australia,2026,4,April,22,2,20
au,Australia,sa,South Australia,2026,5,May,21,0,21
au,Australia,sa,South Australia,2026,6,June,22,1,21
au,Australia,sa,South Australia,2026,7,July,23,0,23
au,Australia,sa,South Australia,2026,8,August,21,0,21
au,Australia,sa,South Australia,2026,9,September,22,0,22
au,Australia,sa,South Australia,2026,10,October,22,1,21
au,Australia,sa,South Australia,2026,11,November,21,0,21
au,Australia,sa,South Australia,2026,12,December,23,4,19
au,Australia,tas,Tasmania,2026,1,January,22,2,20
au,Australia,tas,Tasmania,2026,2,February,20,0,20
au,Australia,tas,Tasmania,2026,3,March,22,1,21
au,Australia,tas,Tasmania,2026,4,April,22,2,20
au,Australia,tas,Tasmania,2026,5,May,21,0,21
au,Australia,tas,Tasmania,2026,6,June,22,1,21
au,Australia,tas,Tasmania,2026,7,July,23,0,23
au,Australia,tas,Tasmania,2026,8,August,21,0,21
au,Australia,tas,Tasmania,2026,9,September,22,0,22
au,Australia,tas,Tasmania,2026,10,October,22,0,22
au,Australia,tas,Tasmania,2026,11,November,21,0,21
au,Australia,tas,Tasmania,2026,12,December,23,2,21
au,Australia,vic,Victoria,2026,1,January,22,2,20
au,Australia,vic,Victoria,2026,2,February,20,0,20
au,Australia,vic,Victoria,2026,3,March,22,1,21
au,Australia,vic,Victoria,2026,4,April,22,2,20
au,Australia,vic,Victoria,2026,5,May,21,0,21
au,Australia,vic,Victoria,2026,6,June,22,1,21
au,Australia,vic,Victoria,2026,7,July,23,0,23
au,Australia,vic,Victoria,2026,8,August,21,0,21
au,Australia,vic,Victoria,2026,9,September,22,1,21
au,Australia,vic,Victoria,2026,10,October,22,0,22
au,Australia,vic,Victoria,2026,11,November,21,1,20
au,Australia,vic,Victoria,2026,12,December,23,2,21
au,Australia,wa,Western Australia,2026,1,January,22,2,20
au,Australia,wa,Western Australia,2026,2,February,20,0,20
au,Australia,wa,Western Australia,2026,3,March,22,1,21
au,Australia,wa,Western Australia,2026,4,April,22,3,19
au,Australia,wa,Western Australia,2026,5,May,21,0,21
au,Australia,wa,Western Australia,2026,6,June,22,1,21
au,Australia,wa,Western Australia,2026,7,July,23,0,23
au,Australia,wa,Western Australia,2026,8,August,21,0,21
au,Australia,wa,Western Australia,2026,9,September,22,1,21
au,Australia,wa,Western Australia,2026,10,October,22,0,22
au,Australia,wa,Western Australia,2026,11,November,21,0,21
au,Australia,wa,Western Australia,2026,12,December,23,2,21
de,Germany,bb,Brandenburg,2026,1,January,22,1,21
de,Germany,bb,Brandenburg,2026,2,February,20,0,20
de,Germany,bb,Brandenburg,2026,3,March,22,0,22
de,Germany,bb,Brandenburg,2026,4,April,22,2,20
de,Germany,bb,Brandenburg,2026,5,May,21,3,18
de,Germany,bb,Brandenburg,2026,6,June,22,0,22
de,Germany,bb,Brandenburg,2026,7,July,23,0,23
de,Germany,bb,Brandenburg,2026,8,August,21,0,21
de,Germany,bb,Brandenburg,2026,9,September,22,0,22
de,Germany,bb,Brandenburg,2026,10,October,22,0,22
de,Germany,bb,Brandenburg,2026,11,November,21,0,21
de,Germany,bb,Brandenburg,2026,12,December,23,1,22
de,Germany,be,Berlin,2026,1,January,22,1,21
de,Germany,be,Berlin,2026,2,February,20,0,20
de,Germany,be,Berlin,2026,3,March,22,0,22
